datetime,o,h,l,c,v
2020-12-01 01:00:00,76.02700000,79.00000000,69.20000000,74.30000000,336342.68100000
2020-12-02 01:00:00,74.35500000,90.89000000,71.60100000,86.64700000,570704.93600000
2020-12-03 01:00:00,86.65400000,94.87500000,82.96100000,91.55800000,402175.91500000
2020-12-04 01:00:00,91.53800000,94.00000000,79.20000000,80.67900000,360257.70700000
2020-12-05 01:00:00,80.80300000,92.88800000,79.33200000,92.71400000,299675.80700000
2020-12-06 01:00:00,92.71400000,92.99000000,84.60000000,87.83800000,213076.06600000
2020-12-07 01:00:00,87.90500000,95.00000000,86.63500000,90.68800000,305654.06700000
2020-12-08 01:00:00,90.75000000,91.25700000,77.73200000,80.06800000,453341.44000000
2020-12-09 01:00:00,80.04700000,86.14000000,74.63400000,82.57000000,389196.45500000
2020-12-10 01:00:00,82.57700000,83.04600000,75.70000000,76.32400000,256332.50600000
2020-12-11 01:00:00,76.53200000,80.05300000,70.56400000,74.64600000,361608.81300000
2020-12-12 01:00:00,74.67400000,80.27900000,74.57000000,77.83800000,220629.47700000
2020-12-13 01:00:00,77.77100000,85.00000000,76.59500000,83.92900000,257884.94500000
2020-12-14 01:00:00,83.93300000,91.78000000,79.58400000,86.29500000,374587.77600000
2020-12-15 01:00:00,86.41700000,88.94500000,84.24000000,87.06800000,276144.37600000
2020-12-16 01:00:00,87.12400000,89.81300000,80.10000000,87.54200000,421722.34700000
2020-12-17 01:00:00,87.48800000,90.00000000,82.80000000,85.03400000,352813.40900000
2020-12-18 01:00:00,84.99000000,90.50000000,81.74300000,90.42400000,201038.93800000
2020-12-19 01:00:00,90.37100000,96.32900000,88.00000000,88.98300000,358830.65200000
2020-12-20 01:00:00,88.93100000,90.01400000,83.73800000,85.62900000,303379.64300000
2020-12-21 01:00:00,85.57400000,87.79100000,77.46500000,80.75700000,216921.79400000
2020-12-22 01:00:00,80.84600000,86.85000000,75.66000000,84.33000000,196557.30600000
2020-12-23 01:00:00,84.32100000,84.49800000,63.02100000,75.71800000,290937.50300000
2020-12-24 01:00:00,75.77100000,80.69200000,71.10100000,80.66500000,246810.94000000
2020-12-25 01:00:00,80.66400000,81.90000000,75.84500000,79.65800000,133486.94600000
2020-12-26 01:00:00,79.77000000,79.95000000,73.77800000,75.05500000,145347.57700000
2020-12-27 01:00:00,75.06600000,82.05200000,72.64900000,76.75100000,239273.93400000
2020-12-28 01:00:00,76.76200000,85.98700000,76.00700000,81.83300000,211680.81900000
2020-12-29 01:00:00,81.80000000,82.99900000,75.00000000,78.13600000,144129.27800000
2020-12-30 01:00:00,78.12200000,86.00000000,77.13400000,81.00000000,219116.31300000
2020-12-31 01:00:00,81.00000000,88.58700000,78.25000000,88.48000000,199212.07400000
2021-01-01 01:00:00,88.35000000,90.83200000,84.64500000,90.71100000,193634.03500000
2021-01-02 01:00:00,90.82700000,91.99000000,82.47300000,85.76800000,199756.52900000
2021-01-03 01:00:00,85.75400000,95.00000000,81.29100000,93.77800000,290702.54100000
2021-01-04 01:00:00,93.78900000,115.52200000,86.01000000,114.27100000,658257.70800000
2021-01-05 01:00:00,114.23100000,123.96200000,98.41000000,119.68900000,517557.04300000
2021-01-06 01:00:00,119.68600000,120.50000000,107.75200000,115.19100000,303818.95400000
2021-01-07 01:00:00,115.30900000,129.00000000,107.89000000,114.82300000,409727.42600000
2021-01-08 01:00:00,114.99900000,119.37000000,100.00000000,110.48100000,302116.47100000
2021-01-09 01:00:00,110.72100000,119.21900000,105.91800000,117.47900000,230440.99600000
2021-01-10 01:00:00,117.61100000,135.99000000,111.43000000,127.00700000,470126.59900000
2021-01-11 01:00:00,126.90000000,127.28700000,94.02000000,114.21200000,571386.72500000
2021-01-12 01:00:00,114.28300000,135.75400000,109.10000000,127.76500000,476089.84100000
2021-01-13 01:00:00,127.66100000,147.92800000,119.83800000,146.81100000,426638.76000000
2021-01-14 01:00:00,146.81800000,154.94400000,139.14100000,147.53000000,250449.03000000
2021-01-15 01:00:00,147.69500000,169.59900000,139.50000000,166.51300000,355799.39100000
2021-01-16 01:00:00,166.41500000,203.49800000,166.35000000,181.41700000,571037.75100000
2021-01-17 01:00:00,181.32600000,198.92700000,174.18100000,186.32300000,348083.53300000
2021-01-18 01:00:00,186.25300000,200.69600000,180.50000000,200.05400000,228058.11200000
2021-01-19 01:00:00,200.05400000,209.98000000,183.90000000,186.07900000,290743.12400000
2021-01-20 01:00:00,185.88200000,199.22900000,171.34600000,196.73300000,277923.43600000
2021-01-21 01:00:00,196.78700000,199.28500000,155.21000000,160.32100000,454780.95700000
2021-01-22 01:00:00,160.29000000,199.31800000,147.27000000,189.59200000,333628.87700000
2021-01-23 01:00:00,189.59700000,220.00000000,185.54800000,213.30400000,290322.73400000
2021-01-24 01:00:00,213.37300000,288.90000000,212.19400000,264.40100000,705578.74400000
2021-01-25 01:00:00,264.52600000,283.00000000,238.00000000,247.64700000,502590.09200000
2021-01-26 01:00:00,247.50600000,287.99800000,240.29000000,277.66100000,464004.53100000
2021-01-27 01:00:00,277.65300000,298.57600000,255.00000000,286.00000000,526131.38100000
2021-01-28 01:00:00,286.20800000,308.89900000,275.00000000,297.20900000,364117.93000000
2021-01-29 01:00:00,297.55400000,308.37300000,271.27400000,287.80000000,359239.90000000
2021-01-30 01:00:00,288.00600000,323.70300000,282.00000000,314.79100000,282329.49800000
2021-01-31 01:00:00,315.12400000,319.00000000,290.00000000,299.60100000,186022.76800000
2021-02-01 01:00:00,299.97500000,307.36600000,283.60700000,294.95400000,202277.08300000
2021-02-02 01:00:00,295.28100000,307.00000000,285.66500000,302.98700000,197749.28400000
2021-02-03 01:00:00,302.99500000,388.50000000,300.49000000,384.49900000,348001.69900000
2021-02-04 01:00:00,384.21700000,520.18200000,384.21700000,466.58200000,1031523.19100000
2021-02-05 01:00:00,466.58200000,542.54300000,464.84000000,505.37600000,436865.87200000
2021-02-06 01:00:00,505.63400000,510.12300000,432.43800000,473.93600000,428312.32200000
2021-02-07 01:00:00,473.88900000,482.13000000,392.50000000,472.90700000,352083.24700000
2021-02-08 01:00:00,473.12500000,531.01000000,462.19100000,489.29400000,387242.33200000
2021-02-09 01:00:00,488.82500000,510.64900000,471.00000000,488.21800000,253535.25900000
2021-02-10 01:00:00,488.28000000,581.66700000,488.00000000,523.49700000,428773.25300000
2021-02-11 01:00:00,523.34000000,541.82700000,507.43400000,517.18900000,163767.73100000
2021-02-12 01:00:00,517.60000000,544.15200000,499.00300000,528.32500000,177878.28500000
2021-02-13 01:00:00,528.32600000,543.61900000,484.68500000,494.73200000,182381.46400000
2021-02-14 01:00:00,494.38700000,509.29800000,460.28000000,468.52500000,137670.97600000
2021-02-15 01:00:00,468.43000000,497.00000000,380.00000000,455.66600000,350475.31100000
2021-02-16 01:00:00,455.76600000,478.87500000,421.17900000,432.36400000,247618.86900000
2021-02-17 01:00:00,432.24100000,469.00000000,400.00000000,451.33300000,273023.56400000
2021-02-18 01:00:00,451.83500000,480.00000000,434.41100000,441.50300000,216935.09200000
2021-02-19 01:00:00,441.25800000,452.03000000,405.21300000,419.60400000,279827.88700000
2021-02-20 01:00:00,419.58800000,498.00000000,405.60000000,441.10800000,633739.33300000
2021-02-21 01:00:00,441.05500000,454.82400000,424.00600000,436.96500000,220938.51500000
2021-02-22 01:00:00,436.98600000,448.61100000,347.90700000,400.00000000,395236.16400000
2021-02-23 01:00:00,400.35000000,404.05200000,284.62700000,364.25800000,585503.05300000
2021-02-24 01:00:00,364.03100000,406.00000000,341.52700000,367.50300000,318085.95300000
2021-02-25 01:00:00,367.08600000,388.68800000,334.36000000,338.56300000,187331.60300000
2021-02-26 01:00:00,339.29900000,353.66800000,302.54900000,323.26800000,240591.26200000
2021-02-27 01:00:00,323.18200000,349.99800000,322.78700000,332.82400000,168185.16800000
2021-02-28 01:00:00,332.80800000,365.98000000,300.14000000,354.15500000,256054.90100000
2021-03-01 01:00:00,353.79100000,389.25500000,350.13400000,385.95200000,292520.86400000
2021-03-02 01:00:00,385.54500000,417.79100000,376.12200000,390.94600000,310310.83200000
2021-03-03 01:00:00,390.44400000,419.00000000,383.73400000,395.50100000,170228.24400000
2021-03-04 01:00:00,395.50200000,410.99800000,365.69100000,373.73300000,178117.31500000
2021-03-05 01:00:00,374.25100000,377.27500000,339.99000000,367.00500000,153319.43100000
2021-03-06 01:00:00,366.65800000,391.18100000,351.66400000,387.93400000,99771.41100000
2021-03-07 01:00:00,387.93500000,419.96000000,384.01200000,414.89000000,289459.79900000
2021-03-08 01:00:00,415.03300000,437.31500000,391.79900000,437.28200000,284970.59000000
2021-03-09 01:00:00,437.21200000,450.00000000,416.83300000,444.08800000,201434.13600000
2021-03-10 01:00:00,444.05900000,459.00000000,399.04200000,406.84800000,235481.22400000
2021-03-11 01:00:00,406.25200000,416.00000000,387.42800000,404.84600000,169000.49700000
2021-03-12 01:00:00,405.14200000,408.00000000,360.00000000,373.76300000,209409.99900000
2021-03-13 01:00:00,373.69400000,428.00000000,359.67400000,413.75900000,233935.37500000
2021-03-14 01:00:00,413.94800000,418.42700000,376.86600000,380.66900000,169324.94800000
2021-03-15 01:00:00,380.00900000,389.90400000,353.79100000,367.59200000,150620.01800000
2021-03-16 01:00:00,367.59200000,377.99900000,350.19400000,370.66600000,119804.40400000
2021-03-17 01:00:00,370.67400000,384.31900000,358.00000000,382.90000000,118430.40400000
2021-03-18 01:00:00,382.89900000,384.72000000,360.82200000,363.13300000,91231.72000000
2021-03-19 01:00:00,362.99100000,380.00000000,353.33900000,368.86100000,100318.81700000
2021-03-20 01:00:00,368.82600000,396.20000000,367.37500000,370.17100000,95874.82300000
2021-03-21 01:00:00,370.17100000,375.82300000,359.43200000,367.33900000,63351.06500000
2021-03-22 01:00:00,367.59700000,373.72000000,331.94800000,336.33500000,92905.14900000
2021-03-23 01:00:00,336.19500000,345.33700000,325.92400000,330.48900000,100615.91600000
2021-03-24 01:00:00,330.29900000,348.80200000,296.22500000,308.01900000,120517.59900000
2021-03-25 01:00:00,308.39400000,333.16800000,298.00000000,325.22300000,158041.74600000
2021-03-26 01:00:00,325.63400000,360.58600000,325.23600000,358.42800000,119722.20100000
2021-03-27 01:00:00,358.68200000,361.97500000,339.40800000,351.31900000,77996.41300000
2021-03-28 01:00:00,351.31500000,356.83000000,332.06000000,347.72100000,90141.86700000
2021-03-29 02:00:00,348.03600000,367.81900000,344.39000000,360.82700000,122881.97100000
2021-03-30 02:00:00,360.69400000,383.59900000,353.00000000,377.32800000,143158.50400000
2021-03-31 02:00:00,377.30500000,395.00000000,357.40100000,382.56700000,196426.49400000
2021-04-01 02:00:00,382.56700000,393.50000000,370.85100000,382.21600000,151457.54200000
2021-04-02 02:00:00,382.24900000,422.31200000,377.35300000,420.08200000,191826.84400000
2021-04-03 02:00:00,420.00000000,425.50000000,376.31400000,379.62200000,137624.37500000
2021-04-04 02:00:00,379.59800000,411.66400000,372.00000000,403.40000000,110604.90400000
2021-04-05 02:00:00,403.49900000,408.17100000,383.36400000,398.08500000,107399.95200000
2021-04-06 02:00:00,398.39900000,415.12900000,379.30300000,382.99000000,177327.11100000
2021-04-07 02:00:00,383.29300000,387.12900000,340.20700000,349.20300000,184615.22000000
2021-04-08 02:00:00,348.67200000,371.56600000,346.40000000,371.02700000,122396.09600000
2021-04-09 02:00:00,371.04600000,374.22000000,356.60400000,358.86300000,78595.93500000
2021-04-10 02:00:00,358.99900000,375.62600000,356.08700000,367.29500000,125065.96100000
2021-04-11 02:00:00,367.33100000,375.00000000,360.28300000,372.02600000,80279.60000000
2021-04-12 02:00:00,372.23100000,418.05000000,365.00000000,397.56400000,394741.45400000
2021-04-13 02:00:00,397.50200000,420.91800000,384.38300000,399.07400000,286982.21700000
2021-04-14 02:00:00,398.95300000,431.10000000,386.88800000,428.51700000,285814.23900000
2021-04-15 02:00:00,428.47400000,489.00000000,422.30000000,466.07600000,427683.29100000
2021-04-16 02:00:00,466.07600000,470.07300000,418.52900000,440.78400000,281327.68700000
2021-04-17 02:00:00,441.31800000,462.17600000,418.26200000,425.00000000,144154.81600000
2021-04-18 02:00:00,425.00100000,428.77500000,280.72700000,381.49800000,467760.75700000
2021-04-19 02:00:00,381.30000000,398.32900000,340.54600000,344.14200000,232671.51900000
2021-04-20 02:00:00,344.60200000,371.35700000,309.05000000,360.44900000,256030.58700000
2021-04-21 02:00:00,360.69900000,384.70100000,341.44700000,351.43100000,214484.79200000
2021-04-22 02:00:00,351.43100000,415.13400000,343.06200000,359.70900000,435741.36100000
2021-04-23 02:00:00,359.82100000,372.27100000,308.12000000,343.38600000,418595.21800000
2021-04-24 02:00:00,343.81600000,344.44200000,314.13700000,317.33100000,147934.68100000
2021-04-25 02:00:00,317.33200000,353.79100000,314.75300000,348.53000000,145310.17460000
2021-04-26 02:00:00,348.98000000,409.11000000,345.43000000,405.65000000,321545.86880000
2021-04-27 02:00:00,405.21000000,453.01000000,394.06000000,440.70000000,318605.47650000
2021-04-28 02:00:00,440.86000000,486.71200000,423.01000000,460.88000000,427915.33540000
2021-04-29 02:00:00,460.99000000,463.23000000,423.77000000,438.96000000,244980.12990000
2021-04-30 02:00:00,438.95000000,462.08000000,429.07000000,444.72000000,234640.05390000
2021-05-01 02:00:00,444.72000000,512.00000000,436.27000000,504.47000000,352307.57670000
2021-05-02 02:00:00,504.60000000,510.00000000,470.60000000,482.41000000,212962.02130000
2021-05-03 02:00:00,482.41000000,535.00000000,481.04000000,518.22000000,280956.00900000
2021-05-04 02:00:00,518.62000000,519.95000000,442.14000000,448.10000000,374734.92990000
2021-05-05 02:00:00,448.03000000,485.00000000,439.43000000,480.40000000,219568.82680000
2021-05-06 02:00:00,480.79000000,482.31000000,440.00000000,452.93000000,196776.23380000
2021-05-07 02:00:00,452.94000000,469.64000000,432.15000000,445.13000000,157154.56230000
2021-05-08 02:00:00,445.33000000,475.65000000,440.27000000,466.90000000,118733.59780000
2021-05-09 02:00:00,466.86000000,469.98000000,440.64000000,459.51000000,108532.97560000
2021-05-10 02:00:00,459.44000000,482.46000000,400.00000000,433.48000000,193342.49050000
2021-05-11 02:00:00,433.02000000,459.34000000,417.40000000,457.28000000,141927.16960000
2021-05-12 02:00:00,457.73000000,598.00000000,455.98000000,513.81000000,1027598.07860000
2021-05-13 02:00:00,513.81000000,621.00000000,450.00000000,509.33000000,976961.41740000
2021-05-14 02:00:00,508.87000000,634.32000000,505.61000000,594.78000000,443099.65820000
2021-05-15 02:00:00,594.80000000,611.00000000,508.31000000,517.89000000,336189.73370000
2021-05-16 02:00:00,517.20000000,562.72000000,477.35000000,527.88000000,299952.73420000
2021-05-17 02:00:00,527.84000000,593.89000000,470.00000000,572.26000000,546539.80500000
2021-05-18 02:00:00,572.45000000,668.00000000,562.04000000,628.75000000,706129.49830000
2021-05-19 02:00:00,628.37000000,649.86000000,350.00000000,414.36000000,1181213.45150000
2021-05-20 02:00:00,413.95000000,509.00000000,351.56000000,467.22000000,613938.92880000
2021-05-21 02:00:00,466.85000000,494.42000000,310.00000000,373.29000000,562543.93430000
2021-05-22 02:00:00,372.88000000,382.78000000,310.00000000,334.87000000,436067.29220000
2021-05-23 02:00:00,334.85000000,350.68000000,208.09000000,293.31000000,777740.89030000
2021-05-24 02:00:00,293.08000000,397.67000000,286.39000000,387.06000000,603161.20790000
2021-05-25 02:00:00,387.37000000,404.93000000,321.64000000,370.66000000,414097.34710000
2021-05-26 02:00:00,370.30000000,418.00000000,357.29000000,414.57000000,402571.48350000
2021-05-27 02:00:00,414.54000000,415.07000000,364.47000000,371.90000000,316297.03370000
2021-05-28 02:00:00,372.00000000,376.60000000,304.00000000,319.80000000,386903.23780000
